,Blasts_cyt_area_median,Blasts_nuc_area_median,Blasts_nuc_perimeter_median,Blasts_nuc_solidity_median,Blasts_nuc_eccentricity_median,Blasts_nuc_compactness_median,Blasts_cell_area_median,Blasts_cell_perimeter_median,Blasts_cell_solidity_median,Blasts_cell_eccentricity_median,Blasts_cell_compactness_median,Blasts_cell_N:C-ratio_median,Blasts_cyt_area_95_range,Blasts_nuc_area_95_range,Blasts_nuc_perimeter_95_range,Blasts_nuc_solidity_95_range,Blasts_nuc_eccentricity_95_range,Blasts_nuc_compactness_95_range,Blasts_cell_area_95_range,Blasts_cell_perimeter_95_range,Blasts_cell_solidity_95_range,Blasts_cell_eccentricity_95_range,Blasts_cell_compactness_95_range,Blasts_cell_N:C-ratio_95_range,Erythroblasts_cyt_area_median,Erythroblasts_nuc_area_median,Erythroblasts_nuc_perimeter_median,Erythroblasts_nuc_solidity_median,Erythroblasts_nuc_eccentricity_median,Erythroblasts_nuc_compactness_median,Erythroblasts_cell_area_median,Erythroblasts_cell_perimeter_median,Erythroblasts_cell_solidity_median,Erythroblasts_cell_eccentricity_median,Erythroblasts_cell_compactness_median,Erythroblasts_cell_N:C-ratio_median,Erythroblasts_cyt_area_95_range,Erythroblasts_nuc_area_95_range,Erythroblasts_nuc_perimeter_95_range,Erythroblasts_nuc_solidity_95_range,Erythroblasts_nuc_eccentricity_95_range,Erythroblasts_nuc_compactness_95_range,Erythroblasts_cell_area_95_range,Erythroblasts_cell_perimeter_95_range,Erythroblasts_cell_solidity_95_range,Erythroblasts_cell_eccentricity_95_range,Erythroblasts_cell_compactness_95_range,Erythroblasts_cell_N:C-ratio_95_range,Neutrophils_cyt_area_median,Neutrophils_nuc_area_median,Neutrophils_nuc_perimeter_median,Neutrophils_nuc_solidity_median,Neutrophils_nuc_eccentricity_median,Neutrophils_nuc_compactness_median,Neutrophils_cell_area_median,Neutrophils_cell_perimeter_median,Neutrophils_cell_solidity_median,Neutrophils_cell_eccentricity_median,Neutrophils_cell_compactness_median,Neutrophils_cell_N:C-ratio_median,Neutrophils_cyt_area_95_range,Neutrophils_nuc_area_95_range,Neutrophils_nuc_perimeter_95_range,Neutrophils_nuc_solidity_95_range,Neutrophils_nuc_eccentricity_95_range,Neutrophils_nuc_compactness_95_range,Neutrophils_cell_area_95_range,Neutrophils_cell_perimeter_95_range,Neutrophils_cell_solidity_95_range,Neutrophils_cell_eccentricity_95_range,Neutrophils_cell_compactness_95_range,Neutrophils_cell_N:C-ratio_95_range,Living_cells-Blasts_proportion,Living_cells-Erythroblasts_proportion,Living_cells-Neutrophils_proportion,Living_cells-Granulopoetic_cells_proportion,Living_cells-Erythropoetic_cells_proportion,Living_cells-Granulocytes_proportion,Living_cells-APL_proportion,Blasts-HYPERGRANULATED_proportion,Blasts-BILOBED_proportion,Blasts-AUER_proportion,APL-HYPERGRANULATED_proportion,APL-BILOBED_proportion,APL-AUER_proportion,Erythroblasts-ASYNCHRONY_proportion,Erythroblasts-DYSMORPHIC_proportion,Erythroblasts-MITOTIC_proportion,Blasts-VACUOLI_proportion,Neutrophils-VACUOLI_proportion
Sample_32,3645.19384765625,9558.7314453125,384.80828857421875,0.9521003365516663,0.5732362866401672,0.8359805345535278,13670.34375,434.411865234375,0.9490753412246704,0.5369070172309875,0.8388606905937195,0.7489761710166931,5780.113415527345,6171.7342285156265,204.97823028564454,0.26772860288619993,0.29732017219066625,0.2625696241855622,10459.895263671875,199.35528869628905,0.1953783929347992,0.5304711341857911,0.20229226350784302,0.2997401833534241,2128.57568359375,2126.66845703125,175.2179718017578,1.0,0.4185723066329956,0.8926469087600708,4875.994140625,266.48583984375,1.0,0.5733505487442017,0.8403276205062866,0.5245842933654785,3369.4833221435547,5221.6104736328125,191.09504222869873,0.21595614403486252,0.4495678097009659,0.2740125060081482,7865.939758300781,255.57222175598145,0.20348775386810303,0.5909001491963863,0.3631618767976761,0.48657528683543205,4323.90673828125,6378.50390625,427.3562316894531,0.891865074634552,0.737464964389801,0.5008697509765625,10802.6162109375,391.0059814453125,0.976027250289917,0.47417327761650085,0.8945103883743286,0.6092158555984497,5388.830322265625,10433.4736328125,284.33721923828125,0.3061029314994812,0.6435985118150711,0.5116791427135468,11836.3642578125,223.07870483398438,0.1929340362548828,0.4782111346721649,0.29217207431793213,0.30108264088630676,0.18874172185430463,0.5463576158940397,0.26490066225165565,0.26490066225165565,0.5463576158940397,0.26490066225165565,0.18874172185430463,0.0,0.3157894736842105,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.22807017543859648,0.0
Sample_33,3918.710205078125,8953.951171875,360.65753173828125,0.9563480615615845,0.609052836894989,0.8232879638671875,12627.5927734375,430.45172119140625,1.0,0.5607333183288574,0.849647581577301,0.7162903547286987,8737.54544067383,8945.278198242188,192.6939727783203,0.1908264011144638,0.4944185137748719,0.40730689465999614,15171.03618164063,236.79688415527346,0.22902915179729466,0.503921677172184,0.31477522552013393,0.33134087622165675,3041.662841796875,2143.83056640625,174.23138427734375,0.9576284885406494,0.45635783672332764,0.8858111500740051,5290.6396484375,280.00714111328125,0.9944813251495361,0.48586615920066833,0.8422539234161377,0.4413081407546997,3885.358447265624,4577.214793395995,169.2119613647461,0.25673818588256836,0.64229948669672,0.3211789324879646,6061.155181884765,190.8861061096191,0.22350645065307617,0.526789878308773,0.33234175443649294,0.5562037449330092,4269.20556640625,6554.09423828125,349.92694091796875,0.9088271856307983,0.6196298599243164,0.6245578527450562,10823.2998046875,374.3191223144531,0.8882408738136292,0.43625742197036743,0.981370210647583,0.6129841804504395,3443.1174804687503,2706.4052734375,73.32472839355466,0.23887216448783877,0.33813942074775694,0.3289834678173065,4266.4267578125,128.2136688232422,0.16708836555480955,0.542207482457161,0.16509189605712893,0.2887147098779679,0.6558823529411765,0.3058823529411765,0.03823529411764706,0.03823529411764706,0.3058823529411765,0.03823529411764706,0.6558823529411765,0.017937219730941704,0.2242152466367713,0.0,0.017937219730941704,0.2242152466367713,0.0,0.04807692307692308,0.0673076923076923,0.057692307692307696,0.2242152466367713,0.0
Sample_34,5102.025390625,10572.2431640625,397.8671569824219,0.9529854655265808,0.5803543925285339,0.8378946185112,15971.076171875,478.8910217285156,1.0,0.4944964647293091,0.8566189408302307,0.6723695993423462,8013.162933349609,9595.657836914062,200.29220581054688,0.212538480758667,0.648270558565855,0.322457030415535,12824.396240234375,261.2142028808594,0.18536710739135742,0.40142545104026794,0.31624116003513336,0.38620515912771225,2524.178466796875,2382.10791015625,193.4653778076172,0.9820666909217834,0.3881799578666687,0.8860841989517212,4999.68701171875,275.2772216796875,0.9622481465339661,0.5111228823661804,0.8872582912445068,0.4807010889053345,5125.013229370117,4877.959045410156,164.76953582763673,0.2340433776378632,0.48619024381041487,0.27822086215019226,9267.573303222656,187.00804443359357,0.21620751619338985,0.6158668607473367,0.3413514614105225,0.478908926993608,4155.82373046875,5254.203125,348.8204650878906,0.8749524354934692,0.729558527469635,0.5731083154678345,9221.6337890625,336.9736022949219,0.9089914560317993,0.5238551497459412,0.870606005191803,0.5813896656036377,1514.9409790039067,2354.125646972656,106.10997009277344,0.28599240183830266,0.30395871698856347,0.6112214997410774,2216.704150390624,131.78910064697266,0.24338439404964451,0.5237529963254929,0.30238331854343414,0.16369000077247614,0.4584837545126354,0.3862815884476534,0.1552346570397112,0.1552346570397112,0.3862815884476534,0.1552346570397112,0.4584837545126354,0.015748031496062992,0.30708661417322836,0.0,0.015748031496062992,0.30708661417322836,0.0,0.056074766355140186,0.0,0.0,0.2677165354330709,0.06976744186046512
Sample_35,3299.909423828125,8346.8447265625,346.2215881347656,0.9478786587715149,0.6286759972572327,0.8303248286247253,11377.5703125,422.55780029296875,0.9239659309387207,0.5965086817741394,0.8434807658195496,0.705938994884491,4512.3910217285165,9719.094775390626,248.79999694824227,0.24074558913707733,0.4332833915948868,0.31355736851692206,11634.474853515629,238.59839477539072,0.1622691214084625,0.5880622796714305,0.30125446021556856,0.3225409731268883,2722.155517578125,2192.99267578125,177.62890625,0.9753135442733765,0.3810311555862427,0.8830767869949341,5088.67529296875,277.8460693359375,0.9917724132537842,0.5589179992675781,0.8518054485321045,0.45075690746307373,5560.909553527831,5906.958920288086,183.34677562713617,0.20327039659023283,0.5302344791591164,0.28554822802543645,9744.93302001953,244.1613342285155,0.2227750554680824,0.572738783061504,0.32834446281194685,0.45434344634413715,4617.37890625,6264.224609375,409.7020263671875,0.8109628558158875,0.7823956608772278,0.5121669173240662,10543.490234375,396.6830139160156,0.9564887285232544,0.3803211748600006,0.8562983870506287,0.5658264756202698,5940.290283203125,4494.756774902344,191.36404418945312,0.3794119358062744,0.38517818599939346,0.38344312459230423,7016.89111328125,192.75875091552734,0.16241908073425293,0.5522202402353287,0.2815242409706116,0.3812991753220558,0.1452991452991453,0.5954415954415955,0.25925925925925924,0.25925925925925924,0.5954415954415955,0.25925925925925924,0.1452991452991453,0.0,0.39215686274509803,0.0,0.0,0.39215686274509803,0.0,0.12440191387559808,0.0,0.0,0.11764705882352941,0.02197802197802198
Sample_36,4184.76806640625,9627.4375,384.05865478515625,0.9682410955429077,0.5115785002708435,0.8177342414855957,13836.783203125,455.799072265625,1.0,0.5084021687507629,0.8681120276451111,0.7138283252716064,7784.562905883794,13333.618615722662,248.22481994628907,0.21540290415287022,0.6506492998450996,0.3243132472038269,17339.227319335943,280.1251930236817,0.23597558587789536,0.5966441445052624,0.33840386718511584,0.32211556285619747,2596.076904296875,2271.0263671875,186.21803283691406,0.9927846193313599,0.36213919520378113,0.9015435576438904,4843.291015625,262.81005859375,0.9533191919326782,0.5442598462104797,0.8532186150550842,0.4817967116832733,5863.414099121088,6966.240936279297,211.04274139404293,0.2195475280284882,0.577964917570352,0.306202432513237,10848.872802734375,253.4016563415526,0.220818892121315,0.5238124251365661,0.3400064289569854,0.4210399739444255,4655.2890625,5703.0576171875,377.5520324707031,0.8255230784416199,0.7430619597434998,0.5364000797271729,9671.3984375,372.6160583496094,1.0,0.490159273147583,0.8472087383270264,0.5266480445861816,15739.769360351565,6513.689416503907,178.23889770507816,0.3590445697307587,0.3777816578745842,0.4253396518528461,18272.035058593752,419.7881408691406,0.210901352763176,0.3323371976613998,0.23062701821327214,0.48481000289320947,0.5244956772334294,0.37175792507204614,0.1037463976945245,0.1037463976945245,0.37175792507204614,0.1037463976945245,0.5244956772334294,0.005494505494505495,0.10989010989010989,0.0,0.005494505494505495,0.10989010989010989,0.0,0.03875968992248062,0.0,0.03875968992248062,0.31868131868131866,0.08333333333333333
Sample_37,4884.947265625,9692.1845703125,392.32421875,0.9694692492485046,0.5503608584403992,0.8647152781486511,13854.353515625,464.29168701171875,0.9537145495414734,0.4948183000087738,0.8621678948402405,0.6636582612991333,4165.74094238281,7895.054028320311,163.62929992675765,0.22531084716320038,0.592496797442436,0.30385294854640965,10692.0669921875,263.0129806518553,0.17392157018184662,0.4317098215222357,0.3416228383779526,0.24250378608703616,2669.84716796875,2281.49755859375,175.03414916992188,0.9814363718032837,0.38697782158851624,0.9143943786621094,5089.2978515625,278.7626647949219,0.9794113039970398,0.5632672905921936,0.8226269483566284,0.4611307978630066,4019.264294433594,5397.342214965822,181.27543640136722,0.18505704402923584,0.5142481260001661,0.24422846436500545,8687.27069702149,239.90358047485356,0.1998212397098541,0.5109721980988982,0.3675152063369752,0.4942323319613934,,,,,,,,,,,,,,,,,,,,,,,,,0.25757575757575757,0.702020202020202,0.04040404040404041,0.04040404040404041,0.702020202020202,0.04040404040404041,0.25757575757575757,0.0,0.0,0.0,0.0,0.0,0.0,0.11510791366906475,0.0,0.0,0.2549019607843137,0.125
Sample_38,3771.91796875,10692.203125,379.70654296875,0.9637360572814941,0.5133524537086487,0.8462755680084229,13613.3828125,483.79510498046875,0.988143265247345,0.3078414797782898,0.9551304578781128,0.7145634889602661,13483.155462646484,10299.814294433589,126.30439071655269,0.10355484932661052,0.1655929356813431,0.23214090764522555,19090.254272460934,294.22592086791985,0.16818809509277344,0.3035654604434964,0.21520725637674332,0.445163793861866,2796.983642578125,3192.828125,200.3905029296875,0.9802343249320984,0.3926003873348236,0.8975993394851685,6090.6484375,299.63134765625,0.9850084185600281,0.4714720845222473,0.8621519804000854,0.5343585014343262,4595.694644165039,7647.11646118164,224.5048942565918,0.19591370970010757,0.6037459503859282,0.2857374057173728,10676.341198730468,259.4168430328369,0.21399321109056468,0.7002773467451334,0.3247530207037925,0.5486663315445185,5052.4091796875,5146.8798828125,376.2769470214844,0.8133935928344727,0.6990687251091003,0.4538232684135437,9564.0615234375,360.0237731933594,0.9688758254051208,0.40882381796836853,0.9092192053794861,0.48908981680870056,5524.9361328125,4188.294531250001,219.32614135742188,0.37763340473175044,0.4253995656967162,0.6803767263889313,5218.916796875001,147.1433532714844,0.263814115524292,0.2734796404838562,0.18773832321166994,0.4180405676364899,0.07662835249042145,0.7394636015325671,0.1839080459770115,0.1839080459770115,0.7394636015325671,0.1839080459770115,0.07662835249042145,0.0,0.05,0.0,0.0,0.05,0.0,0.06217616580310881,0.06217616580310881,0.0,0.3,0.020833333333333332
Sample_39,3343.702392578125,8537.2841796875,348.6558837890625,0.9858490824699402,0.6301698088645935,0.8304721117019653,12106.5771484375,418.4877624511719,1.0,0.4943304657936096,0.8602082133293152,0.7236696481704712,7967.024188232421,6051.19602050781,233.6326202392578,0.18864292800426485,0.42037306427955623,0.335548460483551,12532.34499511719,303.869790649414,0.18501480817794802,0.5024523481726646,0.25672187805175783,0.33034069389104836,3771.292724609375,2891.25048828125,205.0163116455078,0.9690629243850708,0.3476939797401428,0.9024538397789001,6982.41796875,320.8294677734375,0.9603546857833862,0.5439940690994263,0.8378951549530029,0.4652162492275238,6630.439752197262,6484.536575317382,184.25754089355468,0.19048021137714388,0.5225122518837453,0.3510602235794067,11873.564001464842,263.157893371582,0.22168699651956558,0.47736139670014377,0.3515957608819008,0.47895628176629534,6080.3310546875,5511.640625,349.79315185546875,0.8998841643333435,0.7721999883651733,0.6532992124557495,11648.3466796875,413.2648620605469,0.9815693497657776,0.504819929599762,0.8852096199989319,0.4905349314212799,15851.408642578126,5266.3869140625,206.86808166503909,0.27082086801528926,0.427672052383423,0.4439016997814179,14262.370312500001,299.1811584472657,0.2295102834701538,0.5752701401710512,0.2524864554405213,0.5368442714214324,0.372972972972973,0.33783783783783783,0.2891891891891892,0.2891891891891892,0.33783783783783783,0.2891891891891892,0.372972972972973,0.0,0.21014492753623187,0.0,0.0,0.21014492753623187,0.0,0.224,0.024,0.0,0.2753623188405797,0.06542056074766354
Sample_4,3722.6357421875,10123.873046875,384.4678649902344,0.9627898931503296,0.6284340023994446,0.8361018300056458,14761.09375,431.47314453125,1.0,0.6272700428962708,0.7962525486946106,0.756722629070282,4356.514019775391,11268.924584960936,309.6003158569335,0.2640791773796082,0.27368554919958105,0.2655944257974624,12999.350268554685,271.5728775024412,0.23412328362464907,0.3799872294068336,0.24757274985313393,0.309056144952774,2579.855712890625,2332.65576171875,180.87718200683594,0.9909364581108093,0.4275667667388916,0.9009437561035156,4726.16064453125,272.9166564941406,0.9672285914421082,0.4937720000743866,0.850975751876831,0.48884978890419006,3719.0654296875,5171.0030517578125,173.83727264404297,0.2416427731513977,0.42544159293174744,0.3350682258605957,7670.417236328125,215.06195068359375,0.1949029564857483,0.6313782930374146,0.3565900921821594,0.5882623642683029,6712.5810546875,6344.5849609375,394.96044921875,0.8506529927253723,0.7707507610321045,0.533051073551178,12758.1396484375,418.3204040527344,0.9873446822166443,0.4872877299785614,0.8897839784622192,0.4901682436466217,5024.566162109375,6116.917724609375,212.25653076171875,0.432372510433197,0.30564725399017334,0.5079931318759918,7265.349609375,169.11746215820312,0.18865418434143066,0.42224353551864624,0.3372332453727722,0.32110247015953064,0.20307692307692307,0.5384615384615384,0.25846153846153846,0.25846153846153846,0.5384615384615384,0.25846153846153846,0.20307692307692307,0.015151515151515152,0.5757575757575758,0.0,0.015151515151515152,0.5757575757575758,0.0,0.06285714285714286,0.0,0.005714285714285714,0.13636363636363635,0.08333333333333333
Sample_40,5126.58642578125,9389.9658203125,377.0823669433594,0.9961624145507812,0.6238396763801575,0.8464493155479431,13311.0029296875,455.6299743652344,1.0,0.6248335242271423,0.8087642192840576,0.6644318103790283,13210.0089111328,21039.743164062478,269.56661376953093,0.23910812139511106,0.5880163073539734,0.3505349516868591,30059.82207031246,389.43921508789015,0.1549788594245911,0.6012937664985656,0.3920061707496644,0.32635055184364314,2656.64794921875,2158.306396484375,177.61181640625,0.9820470809936523,0.40647414326667786,0.8802926540374756,4738.5078125,266.7312316894531,0.9726848006248474,0.561340868473053,0.8407849073410034,0.5060384273529053,4994.216479492186,6842.09793395996,254.70986900329586,0.18119420111179352,0.5447805196046827,0.28656916320323944,9643.613830566404,297.52911911010733,0.2322003901004791,0.60260152220726,0.3909093588590622,0.4930599868297576,5579.8642578125,4881.912109375,363.59820556640625,0.8540762066841125,0.8295353651046753,0.4116000831127167,11457.150390625,411.0103454589844,0.9780662059783936,0.5560846924781799,0.8420521020889282,0.48044973611831665,7404.877697753907,3077.121203613281,136.9132301330567,0.2019112393260002,0.2360598191618919,0.26533121764659884,7483.5070922851555,141.36865768432614,0.24097867608070378,0.4812420137226582,0.288999429345131,0.29638374522328376,0.2627118644067797,0.652542372881356,0.0847457627118644,0.0847457627118644,0.652542372881356,0.0847457627118644,0.2627118644067797,0.0,0.016129032258064516,0.06451612903225806,0.0,0.016129032258064516,0.06451612903225806,0.025974025974025976,0.0,0.006493506493506494,0.3709677419354839,0.0
Sample_41,3864.029296875,9605.720703125,382.1365966796875,0.9604232907295227,0.5606198310852051,0.8071211576461792,13666.005859375,458.69683837890625,1.0,0.5522521138191223,0.8507677912712097,0.7005311250686646,6949.876724243164,8109.977233886721,218.51133193969724,0.19457907676696773,0.6681096129119397,0.3873127862811089,13261.193322753908,258.3828559875489,0.19530055671930313,0.6971963688731194,0.36271156966686247,0.37933530434966084,2463.85693359375,2708.61181640625,198.99630737304688,0.9960428476333618,0.5084083080291748,0.8780940175056458,5105.1435546875,284.43267822265625,0.9657977223396301,0.5467164516448975,0.8359155058860779,0.5325114727020264,3951.64401245117,4242.25114440918,172.46297073364258,0.20962157100439072,0.48819907009601593,0.26134224683046337,7018.667523193359,235.62031288146966,0.20722932368516922,0.5070742249488829,0.3878353133797644,0.42756049185991285,5128.8359375,6467.40869140625,388.3182373046875,0.8371880054473877,0.6730555295944214,0.51967453956604,10883.001953125,394.1268615722656,0.9937421083450317,0.44081512093544006,0.8780697584152222,0.5558204650878906,3188.137591552734,4769.992620849608,299.8297721862793,0.287406662106514,0.5645217090845107,0.6499949514865875,5011.782446289062,216.05894775390624,0.20763278454542156,0.5341741774231196,0.2736492693424225,0.2947143740952015,0.4766081871345029,0.2894736842105263,0.23391812865497075,0.23391812865497075,0.2894736842105263,0.23391812865497075,0.4766081871345029,0.0,0.31901840490797545,0.018404907975460124,0.0,0.31901840490797545,0.018404907975460124,0.08080808080808081,0.0,0.0,0.25766871165644173,0.0
Sample_42,6828.603515625,10833.931640625,414.4402770996094,0.9586766362190247,0.6237571239471436,0.799403190612793,18041.365234375,500.4063720703125,1.0,0.5503427982330322,0.8591890335083008,0.6355321407318115,11020.526162719721,14594.093310546861,226.48603515624973,0.21098729223012924,0.6226592168211936,0.3745990753173828,16306.23642578124,269.7431953430176,0.18088430166244507,0.572329856827855,0.329439003765583,0.5180771604180335,3325.976318359375,2660.96240234375,199.47079467773438,0.9888408184051514,0.39174532890319824,0.8693272471427917,6261.74560546875,312.4888610839844,0.9819396138191223,0.5463812351226807,0.822318434715271,0.47768113017082214,8676.81874694824,5658.861132812499,192.06203536987297,0.24998382627964022,0.5904237203299998,0.2503303289413452,8372.147888183594,244.06336288452147,0.17434890866279606,0.5397926926612852,0.38121450245380406,0.6537855170667171,6834.4697265625,6443.05126953125,371.9437561035156,0.8965297937393188,0.767706036567688,0.5856342911720276,13278.208984375,452.12933349609375,0.9861472845077515,0.6207067966461182,0.8146487474441528,0.4909250736236572,6053.308099365234,7115.495880126953,271.0784851074219,0.17443855702877042,0.49153736308217044,0.40924004018306737,6722.7720947265625,128.6273231506347,0.12513083219528198,0.3508881941437721,0.3489154949784279,0.46532260626554495,0.5917721518987342,0.3575949367088608,0.05063291139240506,0.05063291139240506,0.3575949367088608,0.05063291139240506,0.5917721518987342,0.0,0.25668449197860965,0.0,0.0,0.25668449197860965,0.0,0.11504424778761062,0.035398230088495575,0.0,0.28342245989304815,0.0
Sample_43,3669.785400390625,8994.162109375,366.51959228515625,0.9827978610992432,0.5972754955291748,0.8189381957054138,12381.3173828125,423.1490478515625,0.9759421348571777,0.5161780714988708,0.8636415004730225,0.7397516369819641,6809.269116210935,15038.269226074219,289.6948760986328,0.17527546882629397,0.6733770735561846,0.3440844178199768,17781.453735351555,335.61190185546866,0.20757728815078735,0.6059544391930097,0.3053967624902725,0.30785392224788666,2100.04833984375,2659.494384765625,199.14794921875,1.0,0.4754243791103363,0.8723101615905762,4699.5263671875,262.08837890625,0.9763188362121582,0.4562772512435913,0.8517895936965942,0.4999096989631653,4335.085076904297,5027.8135986328125,181.7927732467651,0.19561418145895004,0.3532127544283864,0.2764171674847603,8532.158636474609,265.4658660888672,0.18395223766565327,0.4146473854780195,0.36727957278490064,0.5915676485747098,5642.111328125,6468.89892578125,361.27642822265625,0.8690344095230103,0.6990094184875488,0.5989125967025757,10780.890625,391.57794189453125,0.965606689453125,0.5412347316741943,0.8766355514526367,0.5159783363342285,4120.675048828125,2798.6495361328125,127.1030502319336,0.25961776822805405,0.43516575172543526,0.21563786268234253,5000.0584716796875,85.17091369628906,0.16916967928409576,0.3706129863858223,0.24625875800848007,0.24842087179422379,0.6643835616438356,0.1952054794520548,0.1404109589041096,0.1404109589041096,0.1952054794520548,0.1404109589041096,0.6643835616438356,0.005154639175257732,0.29896907216494845,0.0,0.005154639175257732,0.29896907216494845,0.0,0.017543859649122806,0.0,0.0,0.15979381443298968,0.0
Sample_44,5264.16748046875,10210.333984375,396.334228515625,0.9485833644866943,0.6109700202941895,0.8141883611679077,15712.28125,481.82623291015625,0.9385401606559753,0.6308991312980652,0.8359009027481079,0.6560839414596558,9700.840081787102,13526.581872558585,269.35218887329086,0.20490906685590748,0.47251419425010677,0.3277854591608047,18837.3557861328,323.05864028930654,0.16979336291551594,0.5253595329821108,0.303254087269306,0.4149495765566826,2630.467529296875,2009.5828857421875,163.60618591308594,1.0,0.40991535782814026,0.9066017866134644,4497.59912109375,270.0014953613281,0.9729627370834351,0.5978543162345886,0.8312633037567139,0.46560171246528625,4105.329589843749,4116.102185058593,169.13625183105466,0.1790675044059753,0.47242229580879214,0.252029013633728,5992.622851562501,208.1462249755859,0.21647828817367554,0.5876781225204468,0.36774562597274774,0.46309212446212766,5351.16357421875,6096.40673828125,330.585205078125,0.9212385416030884,0.7543196082115173,0.6537061333656311,10894.271484375,407.6883544921875,1.0,0.5943664908409119,0.8724533915519714,0.5283064842224121,4447.315820312499,4786.704052734372,184.6629516601562,0.28390142917633054,0.38002485036849976,0.5351349115371703,5426.6083984375,172.2685485839844,0.1879575371742248,0.30210673213005057,0.24858412742614744,0.3673754155635834,0.27710843373493976,0.5572289156626506,0.16566265060240964,0.16566265060240964,0.5572289156626506,0.16566265060240964,0.27710843373493976,0.021739130434782608,0.25,0.0,0.021739130434782608,0.25,0.0,0.032432432432432434,0.010810810810810811,0.0,0.18478260869565216,0.05454545454545454
Sample_45,3799.585205078125,10541.2197265625,381.81268310546875,1.0,0.5572145581245422,0.8125534057617188,14019.923828125,456.00555419921875,0.9977775812149048,0.5412321090698242,0.8890518546104431,0.7298185229301453,7146.786065673827,12462.49951171875,295.7040283203125,0.17289476394653325,0.6458158232271671,0.43385976552963257,16874.844970703125,310.0084884643554,0.24302324056625368,0.5513079181313514,0.3015830010175705,0.26294180154800406,2778.08642578125,2427.7763671875,194.5625,0.9804322719573975,0.42385581135749817,0.895482063293457,5335.193359375,281.9456787109375,0.985866129398346,0.5280476808547974,0.8525587320327759,0.4852527976036072,5249.406472778317,5817.1142578125,216.1670972824095,0.19274810850620272,0.5684297267347571,0.3188934743404388,10220.354876708981,251.54621200561516,0.2093291521072388,0.520214519277215,0.34479822367429735,0.53936615511775,4414.54443359375,5085.12255859375,463.8436584472656,0.7989745736122131,0.7215725779533386,0.45003318786621094,10798.53515625,369.8994445800781,0.9007306694984436,0.6096599102020264,0.8868499398231506,0.516744077205658,6498.123889160156,5085.109619140627,299.4662513732911,0.37136288285255437,0.2768429756164551,0.5487003594636917,4897.862011718751,172.35249938964847,0.19742338657379155,0.42658631205558784,0.35347992181777954,0.470873748511076,0.2916666666666667,0.5972222222222222,0.1111111111111111,0.1111111111111111,0.5972222222222222,0.1111111111111111,0.2916666666666667,0.03571428571428571,0.5476190476190477,0.023809523809523808,0.03571428571428571,0.5476190476190477,0.023809523809523808,0.1511627906976744,0.0,0.005813953488372093,0.23809523809523808,0.0
Sample_46,5403.59130859375,8805.3623046875,390.2991027832031,0.9804921746253967,0.4732311964035034,0.8389068841934204,15858.1220703125,493.437255859375,0.9407162070274353,0.4404832720756531,0.83842533826828,0.6462405920028687,8449.069726562499,10217.06171875,200.4970703125,0.11547180414199831,0.48286570906639087,0.2572499752044677,11904.4892578125,253.48246459960933,0.15047583580017088,0.49716348648071285,0.2556118249893189,0.3267235040664673,2053.698974609375,2399.20751953125,181.3560028076172,0.9944469928741455,0.38151395320892334,0.8876386880874634,4856.015625,276.16412353515625,0.9685603380203247,0.569103479385376,0.8220750093460083,0.5450328588485718,4065.213668823242,6250.497955322266,207.85910415649414,0.21093855798244476,0.6132258418947458,0.27776290476322174,10467.958618164062,245.88735961914062,0.2044641077518463,0.7024740539491177,0.35947518050670624,0.49519072845578194,5284.7021484375,6340.71875,376.067138671875,0.8622345328330994,0.7133358716964722,0.562800407409668,11600.2802734375,413.8948974609375,0.9907248616218567,0.4704246520996094,0.8604652285575867,0.5362321734428406,6903.151879882813,5856.576184082032,364.8470699310303,0.36871076226234434,0.456783776730299,0.6500416181981563,6734.589404296874,215.49529190063475,0.19150625318288805,0.4946843970566988,0.31098977178335185,0.40570291429758076,0.07643312101910828,0.5923566878980892,0.33121019108280253,0.33121019108280253,0.5923566878980892,0.33121019108280253,0.07643312101910828,0.0,0.0,0.20833333333333334,0.0,0.0,0.20833333333333334,0.03225806451612903,0.005376344086021506,0.0,0.3333333333333333,0.038461538461538464
